2020.08.11,04:00,1.17441,1.17561,1.17227,1.17331,8579
2020.08.11,08:00,1.17333,1.18069,1.17299,1.17906,17166
2020.08.11,12:00,1.17906,1.18065,1.17566,1.17649,21100
2020.08.11,16:00,1.17648,1.17882,1.17411,1.17447,15534
2020.08.11,20:00,1.17446,1.17463,1.17279,1.17429,7205
2020.08.12,00:00,1.17427,1.17432,1.17155,1.17199,10667
2020.08.12,04:00,1.17197,1.17381,1.17106,1.17252,10335
2020.08.12,08:00,1.17253,1.17786,1.17247,1.17777,16491
2020.08.12,12:00,1.17778,1.18163,1.17555,1.18047,20930
2020.08.12,16:00,1.18048,1.18052,1.17833,1.17835,13057
2020.08.12,20:00,1.17835,1.17902,1.17787,1.17873,5320
2020.08.13,00:00,1.17873,1.18166,1.17850,1.18097,7487
2020.08.13,04:00,1.18097,1.18376,1.18001,1.18246,8341
2020.08.13,08:00,1.18244,1.18527,1.18152,1.18423,15992
2020.08.13,12:00,1.18420,1.18637,1.18227,1.18394,18442
2020.08.13,16:00,1.18391,1.18395,1.17931,1.17977,13162
2020.08.13,20:00,1.17976,1.18169,1.17963,1.18169,5421
2020.08.14,00:00,1.18169,1.18201,1.18011,1.18089,5363
2020.08.14,04:00,1.18089,1.18260,1.18018,1.18081,6539
2020.08.14,08:00,1.18079,1.18175,1.17816,1.18089,14400
2020.08.14,12:00,1.18084,1.18371,1.18060,1.18283,15604
2020.08.14,16:00,1.18286,1.18499,1.18240,1.18379,9323
2020.08.14,20:00,1.18379,1.18412,1.18334,1.18407,2315
2020.08.16,22:00,1.18389,1.18451,1.18264,1.18412,1383
2020.08.17,00:00,1.18413,1.18669,1.18409,1.18572,5643
2020.08.17,04:00,1.18569,1.18675,1.18516,1.18616,5580
2020.08.17,08:00,1.18617,1.18658,1.18283,1.18502,14108
2020.08.17,12:00,1.18505,1.18805,1.18336,1.18674,14938
2020.08.17,16:00,1.18673,1.18709,1.18564,1.18655,10085
2020.08.17,20:00,1.18654,1.18757,1.18632,1.18723,4425
2020.08.18,00:00,1.18722,1.18961,1.18708,1.18885,7447
2020.08.18,04:00,1.18891,1.19036,1.18831,1.18852,7780
2020.08.18,08:00,1.18852,1.19147,1.18822,1.19005,15955
2020.08.18,12:00,1.19004,1.19651,1.18978,1.19198,19318
2020.08.18,16:00,1.19202,1.19382,1.19177,1.19375,10637
2020.08.18,20:00,1.19374,1.19394,1.19273,1.19391,4924
2020.08.19,00:00,1.19391,1.19523,1.19320,1.19364,6931
2020.08.19,04:00,1.19364,1.19471,1.19273,1.19349,7248
2020.08.19,08:00,1.19348,1.19504,1.19220,1.19370,14098
2020.08.19,12:00,1.19370,1.19484,1.18960,1.18999,16003
2020.08.19,16:00,1.18999,1.19087,1.18300,1.18556,18433
2020.08.19,20:00,1.18555,1.18594,1.18356,1.18511,7831
2020.08.20,00:00,1.18508,1.18508,1.18309,1.18439,7252
2020.08.20,04:00,1.18440,1.18530,1.18322,1.18386,8429
2020.08.20,08:00,1.18385,1.18682,1.18117,1.18395,18332
2020.08.20,12:00,1.18394,1.18552,1.18019,1.18410,20590
2020.08.20,16:00,1.18410,1.18647,1.18382,1.18516,13170
2020.08.20,20:00,1.18515,1.18653,1.18492,1.18649,5072
2020.08.21,00:00,1.18649,1.18764,1.18623,1.18711,6639
2020.08.21,04:00,1.18713,1.18824,1.18649,1.18700,6313
2020.08.21,08:00,1.18700,1.18729,1.17831,1.18024,18746
2020.08.21,12:00,1.18025,1.18025,1.17538,1.17791,20493
2020.08.21,16:00,1.17791,1.17885,1.17614,1.17877,11656
2020.08.21,20:00,1.17878,1.17982,1.17852,1.17961,2946
2020.08.23,22:00,1.17885,1.18015,1.17831,1.18007,1894
2020.08.24,00:00,1.18013,1.18062,1.17902,1.17907,5572
2020.08.24,04:00,1.17909,1.18084,1.17841,1.18056,5729
2020.08.24,08:00,1.18055,1.18437,1.18027,1.18317,12280
2020.08.24,12:00,1.18319,1.18491,1.18107,1.18129,14966
2020.08.24,16:00,1.18128,1.18140,1.17911,1.17916,11680
2020.08.24,20:00,1.17916,1.17947,1.17837,1.17935,4597
2020.08.25,00:00,1.17935,1.18078,1.17837,1.18045,7271
2020.08.25,04:00,1.18045,1.18147,1.17983,1.17993,7013
2020.08.25,08:00,1.17993,1.18421,1.17978,1.18255,14635
2020.08.25,12:00,1.18256,1.18430,1.18034,1.18223,18212
2020.08.25,16:00,1.18224,1.18344,1.18048,1.18339,12564
2020.08.25,20:00,1.18339,1.18371,1.18301,1.18330,4163
2020.08.26,00:00,1.18330,1.18387,1.18172,1.18191,6080
2020.08.26,04:00,1.18191,1.18206,1.18067,1.18120,6591
2020.08.26,08:00,1.18115,1.18251,1.18001,1.18127,14561
2020.08.26,12:00,1.18128,1.18272,1.17718,1.18173,17011
2020.08.26,16:00,1.18174,1.18387,1.18103,1.18149,11743
2020.08.26,20:00,1.18147,1.18377,1.18147,1.18361,4959
2020.08.27,00:00,1.18360,1.18493,1.18254,1.18273,7270
2020.08.27,04:00,1.18273,1.18389,1.18237,1.18304,7570
2020.08.27,08:00,1.18307,1.18400,1.18014,1.18052,14237
2020.08.27,12:00,1.18053,1.19010,1.17620,1.17881,26087
2020.08.27,16:00,1.17881,1.18343,1.17792,1.18221,21294
2020.08.27,20:00,1.18220,1.18271,1.18141,1.18181,5509
2020.08.28,00:00,1.18180,1.18357,1.18105,1.18349,7663
2020.08.28,04:00,1.18352,1.18791,1.18345,1.18665,14792
2020.08.28,08:00,1.18664,1.19193,1.18663,1.19041,19061
2020.08.28,12:00,1.19042,1.19186,1.18671,1.18959,21508
2020.08.28,16:00,1.18959,1.19064,1.18835,1.18900,12490
2020.08.28,20:00,1.18900,1.19058,1.18831,1.19057,3586
2020.08.30,22:00,1.18933,1.19131,1.18899,1.19081,2468
2020.08.31,00:00,1.19083,1.19291,1.18964,1.19139,9900
2020.08.31,04:00,1.19138,1.19169,1.18934,1.19060,7346
2020.08.31,08:00,1.19062,1.19260,1.18841,1.19189,14673
2020.08.31,12:00,1.19189,1.19656,1.19183,1.19600,16620
2020.08.31,16:00,1.19602,1.19603,1.19332,1.19342,12984
2020.08.31,20:00,1.19341,1.19397,1.19253,1.19367,6110
2020.09.01,00:00,1.19367,1.19942,1.19354,1.19909,10463
2020.09.01,04:00,1.19909,1.19969,1.19747,1.19763,11252
2020.09.01,08:00,1.19763,1.19963,1.19613,1.19868,17391
2020.09.01,12:00,1.19868,1.20103,1.19356,1.19629,19933
2020.09.01,16:00,1.19632,1.19658,1.19039,1.19097,14904
2020.09.01,20:00,1.19096,1.19209,1.19010,1.19174,4511
2020.09.02,00:00,1.19177,1.19283,1.18916,1.19053,7545
